gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,monthly_tenure_ratio,total_services,has_security_bundle,has_support,has_streaming_bundle,is_new_customer,is_high_value,contract_risk,avg_monthly_spend,Churn
Female,No,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,49-72,1.0933962264150945,5,0,1,0,0,0,1,57.40094339622642,0
Male,No,No,No,55,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.8,4323.35,49-72,1.3892857142857142,6,0,0,1,0,1,0,77.20267857142858,0
Male,Yes,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,280.35,0-12,14.040000000000001,2,0,0,0,1,1,2,56.07000000000001,0
Female,No,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.65,267.35,0-12,7.0928571428571425,3,0,1,0,1,0,2,38.19285714285714,1
Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,0-12,37.35,3,0,0,0,1,1,2,37.35,1
Female,No,No,No,6,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.45,161.45,0-12,4.207142857142857,2,0,0,0,1,0,2,23.064285714285713,0
Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,70.1,0-12,35.05,2,0,0,0,1,1,2,35.05,0
Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,0-12,9.7,1,0,0,0,1,0,2,9.7,0
Female,No,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.2,981.45,13-24,5.442857142857143,7,1,1,0,0,1,2,70.10357142857143,0
Female,No,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,13-24,5.660714285714286,4,0,0,0,0,1,2,79.40357142857144,1
Male,No,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,13-24,0.9640000000000001,2,0,0,0,0,0,0,23.496,0
Female,No,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.1,1759.55,49-72,0.38382352941176473,2,0,0,0,0,0,0,25.875735294117646,0
Male,No,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),76.75,4541.9,49-72,1.2791666666666666,7,0,1,1,0,1,1,75.69833333333332,0
Male,No,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.45,6029.9,49-72,1.1868055555555557,8,1,1,1,0,1,0,83.7486111111111,0
Female,Yes,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,49-72,1.676153846153846,8,0,1,1,0,1,2,109.40461538461538,0
Male,Yes,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.15,503.6,0-12,12.164285714285715,4,0,0,0,1,1,2,71.94285714285715,1
Female,No,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,25-48,2.106578947368421,4,0,0,0,0,1,1,79.45,0
Male,No,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,2516.2,25-48,2.83,4,0,0,0,0,1,2,83.87333333333332,0
Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1769.6,49-72,0.339041095890411,2,0,0,0,0,0,0,24.241095890410957,0
Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,2122.45,13-24,3.84,5,0,1,1,0,1,2,84.898,1
Male,Yes,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,1857.25,13-24,3.934090909090909,4,0,0,0,0,1,2,84.42045454545455,0
Female,No,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.05,202.15,0-12,7.341666666666666,2,0,0,0,1,0,2,33.69166666666667,0
Female,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),97.45,6253.0,49-72,1.52265625,6,0,0,1,0,1,0,97.703125,0
Male,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.5,5673.7,49-72,1.5564516129032258,5,0,0,1,0,1,1,91.51129032258065,0
Female,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.7,1005.7,49-72,0.34629629629629627,1,0,0,0,0,0,0,18.624074074074073,0
Female,Yes,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.8,25.8,0-12,12.9,1,0,0,0,1,0,2,12.9,1
Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,85.2,2184.6,25-48,3.1555555555555554,5,0,1,0,0,1,1,80.91111111111111,0
Male,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,0-12,2.238888888888889,1,0,0,0,0,0,0,18.38888888888889,0
Male,Yes,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.75,4374.55,49-72,1.1762295081967213,6,1,0,0,0,1,1,71.71393442622951,0
Female,No,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,1916.2,13-24,4.5476190476190474,6,0,1,0,0,1,2,91.24761904761905,0
Female,No,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.45,5623.7,49-72,1.6575,7,1,0,0,0,1,2,93.72833333333332,0
Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.2,55.7,0-12,4.04,1,0,0,0,1,0,2,11.14,0
Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,39.3,0-12,6.583333333333333,1,0,0,0,1,0,2,13.1,0
Female,No,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,1815.0,25-48,1.3797297297297297,3,0,0,0,0,0,2,49.054054054054056,0
Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,536.35,25-48,0.7749999999999999,1,0,0,0,0,0,2,20.628846153846155,0
Male,No,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.2,6126.1,49-72,1.1555555555555557,8,0,1,1,0,1,0,85.08472222222223,0
Male,No,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,49-72,1.603225806451613,7,0,1,0,0,1,2,95.86532258064516,0
Female,No,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.1,2658.8,25-48,1.976315789473684,6,1,0,1,0,1,1,69.96842105263158,0
Female,Yes,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),82.45,4350.1,49-72,1.4990909090909093,8,1,1,1,0,1,1,79.09272727272727,1
Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.65,8166.8,49-72,1.5784722222222223,9,1,1,1,0,1,0,113.42777777777778,0
Male,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,79.15,0-12,39.575,4,0,0,0,1,1,2,39.575,1
Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.65,6224.8,49-72,1.1869863013698632,9,1,1,1,0,1,0,85.27123287671233,0
Female,Yes,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.05,2627.2,25-48,2.9048387096774193,5,0,0,0,0,1,2,84.74838709677418,0
Male,No,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.9,1441.95,25-48,1.6096774193548387,3,0,0,0,0,0,2,46.51451612903226,0
Male,No,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.35,4473.0,49-72,1.6798076923076921,6,0,1,0,0,1,2,86.01923076923077,0
Female,No,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,1816.75,13-24,3.6847826086956523,4,0,0,0,0,1,2,78.98913043478261,0
Male,No,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,7291.75,49-72,1.4618055555555556,7,0,1,1,0,1,0,101.27430555555556,0
Female,No,Yes,Yes,43,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.4,2640.55,25-48,1.3727272727272728,6,0,1,1,0,0,1,60.0125,0
Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,0-12,35.075,2,0,0,0,1,1,2,35.075,1
Female,Yes,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,99.4,7168.25,49-72,1.3805555555555555,7,1,1,0,0,1,0,99.55902777777777,0
Female,No,No,No,41,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.85,3320.75,25-48,1.901190476190476,7,0,1,1,0,1,1,79.06547619047619,0
Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,13-24,3.85,3,0,0,0,0,1,2,68.73421052631579,0
Male,No,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1672.35,49-72,0.3776119402985075,2,0,0,0,0,0,0,24.96044776119403,0
Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.05,78.05,0-12,39.025,3,0,0,0,1,1,2,39.025,1
Female,No,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,3762.0,25-48,2.6184210526315788,6,0,0,1,0,1,2,99.0,1
Female,No,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.25,389.1,0-12,8.035714285714286,4,1,0,0,1,0,2,55.58571428571429,1
Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.55,20.55,0-12,10.275,1,0,0,0,1,0,2,10.275,1
Female,No,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.0,3008.15,25-48,2.7941176470588234,6,0,1,0,0,1,2,88.47500000000001,0
Male,No,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.65,4312.5,25-48,2.0138297872340427,6,0,0,0,0,1,1,91.75531914893617,0
Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.6,6876.05,49-72,1.7999999999999998,8,0,1,1,0,1,0,110.90403225806452,1
Female,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.15,998.1,49-72,0.34196428571428567,1,0,0,0,0,0,1,17.823214285714286,0
Female,No,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.95,2839.65,25-48,2.0776315789473685,4,0,0,0,0,1,2,74.72763157894737,1
Female,No,Yes,Yes,32,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,35.15,1051.05,25-48,1.0651515151515152,3,1,0,0,0,0,2,31.849999999999998,0
Male,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,130.25,0-12,2.1888888888888887,1,0,0,0,0,0,0,14.472222222222221,0
Male,No,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),101.1,6994.8,49-72,1.4239436619718309,7,1,1,0,0,1,0,98.51830985915493,0
Male,Yes,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.4,1527.5,25-48,1.6258064516129032,3,0,0,0,0,0,2,49.274193548387096,1
Female,No,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.2,4765.0,49-72,1.298360655737705,4,0,0,0,0,1,1,78.11475409836065,0
Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,0-12,10.2,1,0,0,0,1,0,2,10.2,0
Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7,25-48,3.2323529411764707,8,0,1,1,0,1,2,108.66764705882352,0
Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,6751.35,49-72,1.7153225806451613,7,0,1,1,0,1,2,108.89274193548388,0
Female,No,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45,0-12,14.021428571428572,7,1,1,0,1,1,2,81.06428571428572,1
Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.2,1787.35,49-72,0.34520547945205476,2,0,0,0,0,0,0,24.484246575342464,0
Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,84.2,0-12,3.7700000000000005,1,0,0,0,1,0,2,16.84,0
Female,No,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6332.75,49-72,1.826271186440678,8,1,0,1,0,1,1,107.33474576271186,0
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,0-12,10.3,1,0,0,0,1,0,2,10.3,1
Male,No,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,819.55,0-12,11.205555555555556,6,0,0,1,0,1,2,91.0611111111111,1
Male,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,78.3,0-12,3.95,1,0,0,0,1,0,2,15.66,0
Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,7882.25,49-72,1.5178082191780822,8,0,1,1,0,1,0,107.97602739726027,0
Female,No,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,1208.15,13-24,2.1,6,1,1,0,0,0,0,48.326,0
Female,No,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,506.9,0-12,8.625,2,0,0,0,0,0,2,63.3625,1
Male,Yes,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,720.45,0-12,6.845454545454545,3,0,0,0,0,1,2,65.49545454545455,0
Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.45,158.4,0-12,25.150000000000002,3,0,0,0,1,1,2,52.800000000000004,1
Female,No,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,13-24,5.15,6,0,1,0,0,1,2,86.49166666666666,0
Male,No,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.1,4096.9,49-72,1.1516666666666666,6,0,1,0,0,0,1,68.28166666666667,0
Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,8182.75,49-72,1.5568493150684932,9,1,1,1,0,1,0,112.09246575342466,0
Female,Yes,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.55,6581.9,49-72,1.3992753623188405,6,1,0,0,0,1,1,95.38985507246376,1
Female,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,543.0,25-48,0.6862068965517241,1,0,0,0,0,0,1,18.724137931034484,0
Male,No,Yes,Yes,37,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,58.75,2203.1,25-48,1.5460526315789473,5,0,1,0,0,0,1,57.97631578947368,0
Male,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,1026.35,49-72,0.3482142857142857,1,0,0,0,0,0,1,18.32767857142857,0
Male,No,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.45,4964.7,25-48,2.357608695652174,8,0,1,1,0,1,2,107.92826086956521,0
Male,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,49-72,1.2330882352941175,5,1,0,0,0,1,2,82.18823529411765,0
Male,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.1,6631.85,49-72,1.5924242424242423,7,0,0,1,0,1,0,100.48257575757576,0
Female,No,Yes,Yes,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.35,5437.75,49-72,1.0612676056338028,6,0,1,1,0,1,0,76.58802816901408,0
Female,No,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.6,1673.4,49-72,0.3657142857142857,2,0,0,0,0,0,0,23.905714285714286,0
Female,No,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.3,1748.55,49-72,0.38333333333333336,2,0,0,0,0,0,0,26.493181818181817,0
Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,84.8,6152.4,49-72,1.1777777777777778,5,0,1,0,0,1,0,85.44999999999999,0
Male,No,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,60.35,4138.7,49-72,0.85,6,0,1,1,0,0,1,58.291549295774644,0
Male,No,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3457.45,49-72,1.0491228070175438,5,1,0,0,0,0,0,60.657017543859645,0
Female,No,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.1,4060.55,25-48,2.1133333333333333,7,1,1,0,0,1,2,90.23444444444445,0
Male,No,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.05,593.05,0-12,3.773076923076923,3,0,0,0,0,0,2,45.61923076923077,0
Female,No,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.7,45.7,0-12,22.85,2,0,0,0,1,0,2,22.85,1
Female,No,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.15,2745.7,25-48,2.533823529411765,4,0,0,0,0,1,2,80.75588235294117,1
Female,No,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,13-24,5.623529411764705,6,0,0,0,0,1,2,91.50882352941177,1
Male,Yes,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,25-48,1.9284090909090907,4,0,0,0,0,1,2,82.85454545454546,0
Male,No,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45,25-48,2.139705882352941,7,1,0,0,0,1,2,71.98382352941177,0
Female,No,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,2806.9,25-48,2.809375,5,0,0,0,0,1,2,87.715625,1
Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.05,289.1,0-12,22.7625,5,0,0,0,1,1,2,72.275,1
Male,No,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,84.35,4059.35,49-72,1.6869999999999998,8,0,1,1,0,1,1,81.187,1
Male,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.7,93.7,0-12,14.9,2,0,0,0,1,0,2,31.233333333333334,1
Male,No,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.0,773.65,0-12,10.444444444444445,6,0,0,0,0,1,2,85.96111111111111,1
Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.8,2335.3,25-48,3.325925925925926,5,0,0,0,0,1,2,86.4925925925926,1
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,0-12,9.775,1,0,0,0,1,0,2,9.775,1
Female,No,Yes,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,58.65,4145.25,49-72,0.8145833333333333,6,1,1,1,0,0,0,57.572916666666664,0
Female,No,Yes,Yes,72,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,60.0,4264.0,49-72,0.821917808219178,6,0,1,1,0,0,0,58.41095890410959,0
Female,No,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,75.1,5064.45,49-72,1.1044117647058822,7,1,0,0,0,1,1,74.47720588235293,0
Female,No,Yes,Yes,18,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),54.4,957.1,13-24,2.863157894736842,4,0,1,0,0,0,1,50.373684210526314,0
Male,No,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,96.1,6001.45,49-72,1.5253968253968253,6,1,0,0,0,1,1,95.2611111111111,0
Male,Yes,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.6,2877.95,25-48,3.01875,6,0,1,0,0,1,2,89.9359375,0
Male,No,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,158.35,0-12,2.25,1,0,0,0,0,0,2,17.594444444444445,0
Female,No,No,No,70,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),44.6,3058.15,49-72,0.6281690140845071,5,1,1,0,0,0,0,43.072535211267606,0
Male,No,Yes,No,69,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.8,4263.4,49-72,0.8685714285714285,6,0,1,1,0,0,1,60.90571428571428,0
